1772697600000000,72070.81000000,72381.27000000,71768.01000000,72350.75000000,404.12444000,1772701199999999,29091150.69651050,27293,222.44403000,16011121.10376220,0
1772701200000000,72350.75000000,72897.81000000,72312.98000000,72621.25000000,245.27126000,1772704799999999,17805246.56498340,24234,121.11636000,8791980.83988280,0
1772704800000000,72621.25000000,73584.71000000,72531.38000000,73422.77000000,497.27188000,1772708399999999,36389928.17930280,35887,229.89690000,16829491.24389040,0
1772708400000000,73422.77000000,73486.11000000,72800.00000000,72932.01000000,506.05245000,1772711999999999,36954920.76924660,37429,207.09240000,15122869.32883890,0
1772712000000000,72932.01000000,73087.60000000,72670.09000000,72905.00000000,259.81109000,1772715599999999,18936824.93790040,19254,122.98870000,8964429.57035990,0
1772715600000000,72905.01000000,72960.00000000,72209.40000000,72485.10000000,470.34658000,1772719199999999,34120460.94480380,29424,179.25470000,13006111.91125000,0
1772719200000000,72485.11000000,72851.74000000,71967.47000000,72627.28000000,546.92866000,1772722799999999,39621787.83286040,48632,323.58423000,23445158.28227810,0
1772722800000000,72630.06000000,72786.26000000,71161.69000000,71671.17000000,828.10028000,1772726399999999,59299516.92200550,58129,352.51721000,25239534.07730330,0
1772726400000000,71671.16000000,71672.21000000,70816.13000000,71319.88000000,524.39270000,1772729999999999,37313677.39989920,43168,259.04895000,18431490.34869730,0
1772730000000000,71326.19000000,71595.04000000,70653.34000000,70711.31000000,371.59128000,1772733599999999,26361729.30177340,36339,168.22478000,11939901.32031440,0
1772733600000000,70711.31000000,71099.54000000,70665.27000000,71008.12000000,330.04537000,1772737199999999,23403107.86804060,30407,141.19598000,10010419.19340360,0
1772737200000000,71008.12000000,71438.58000000,70875.40000000,70921.99000000,326.51791000,1772740799999999,23241461.92196360,30955,147.21632000,10483288.03489310,0
1772740800000000,70923.16000000,71389.35000000,70843.83000000,71239.14000000,214.14595000,1772744399999999,15238753.09320160,25524,106.59491000,7585936.60080520,0
1772744400000000,71239.14000000,71576.55000000,71025.64000000,71143.00000000,219.48009000,1772747999999999,15655844.67435220,21664,89.30443000,6371765.38269300,0
1772748000000000,71143.01000000,71363.32000000,71076.65000000,71211.26000000,85.88002000,1772751599999999,6114877.21896170,13004,44.13867000,3142645.45312270,0
1772751600000000,71211.26000000,71305.60000000,70787.03000000,70887.07000000,132.85872000,1772755199999999,9433603.55073720,16101,53.69953000,3813801.13879900,0
1772755200000000,70887.08000000,71061.60000000,70784.00000000,70989.85000000,135.82761000,1772758799999999,9636442.21496300,17039,63.58869000,4511146.94350960,0
1772758800000000,70989.85000000,71305.09000000,70388.00000000,71256.54000000,283.90167000,1772762399999999,20109130.82896600,25361,127.87119000,9062305.83343330,0
